SESE00002,中級英文(1),2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910075,zh-tw
SESE00063,體育(5),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910076,zh-tw
SESE00068,電腦網路專題實作(1),1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910077,zh-tw
SESE00069,資訊戰概論,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910078,zh-tw
SESE10186,體育,0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910079,zh-tw
SESE00041,法文(一)  ,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910080,zh-tw
SESE00002,中級英文(1),2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910081,zh-tw
SESE10146,軍事倫理學,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910082,zh-tw
SESE20054,資料庫系統,3,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-1-910083,zh-tw
SESE10009,哲學概論,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910084,zh-tw
SESE00077,網路攻防專題實作(3),1,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-1-910085,zh-tw
SESE00070,網頁安全與滲透測試,3,陳佑全,,1,951,系統工程與科技學士學位學程,選修,111-1-910086,zh-tw
SESE10112,網路攻防專題實作(1),1,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-1-910087,zh-tw
SESE00071,模式模擬與兵棋,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910088,zh-tw
SESE20047,網路安全,3,羅嘉寧,,1,951,系統工程與科技學士學位學程,必修,111-1-910089,zh-tw
SESE00072,網路程式設計,3,劉中宇,,1,951,系統工程與科技學士學位學程,選修,111-1-910090,zh-tw
SESE00078,系統安全專題實作(3),1,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910091,zh-tw
SESE00073,程式設計實習(1),3,周兆龍,,1,951,系統工程與科技學士學位學程,選修,111-1-910092,zh-tw
