GEPE00001,大一體育,0,許錫賢,,1,304,生命科學系暨基因體科學研究所 ,必修,111-2-563132,zh-tw
MDMD10034,心靈成長(二),1,葉添順,,1,101,醫學系,必修,111-2-110000,zh-tw
MDMD10034,心靈成長(二),1,紀凱獻,,1,101,醫學系,必修,111-2-110001,zh-tw
MDMD10034,心靈成長(二),1,王先逸,,1,101,醫學系,必修,111-2-110002,zh-tw
MDMD10034,心靈成長(二),1,廖皎君,,1,101,醫學系,必修,111-2-110003,zh-tw
MDMD10034,心靈成長(二),1,陳威儀,,1,101,醫學系,必修,111-2-110004,zh-tw
MDMD10034,心靈成長(二),1,王琬菁,,1,101,醫學系,必修,111-2-110005,zh-tw
MDMD10034,心靈成長(二),1,陳瀅州,,1,101,醫學系,必修,111-2-110006,zh-tw
MDMD10034,心靈成長(二),1,簡千栩,,1,101,醫學系,必修,111-2-110007,zh-tw
MDMD10034,心靈成長(二),1,黃宣穎,,1,101,醫學系,必修,111-2-110008,zh-tw
MDMD10034,心靈成長(二),1,蒲正筠,,1,101,醫學系,必修,111-2-110009,zh-tw
MDMD10035,心靈成長(四),1,鄭彥甫,,1,101,醫學系,必修,111-2-110010,zh-tw
MDMD10035,心靈成長(四),1,侯珮珊,,1,101,醫學系,必修,111-2-110011,zh-tw
MDMD10035,心靈成長(四),1,陳世彬,,1,101,醫學系,必修,111-2-110012,zh-tw
MDMD10035,心靈成長(四),1,賴峻毅,,1,101,醫學系,必修,111-2-110013,zh-tw
MDMD10035,心靈成長(四),1,陳志強,,1,101,醫學系,必修,111-2-110014,zh-tw
MDMD10035,心靈成長(四),1,高正彥,,1,101,醫學系,必修,111-2-110015,zh-tw
MDMD10035,心靈成長(四),1,張榮偉,,1,101,醫學系,必修,111-2-110016,zh-tw
MDMD10035,心靈成長(四),1,張婷婷,,1,101,醫學系,必修,111-2-110017,zh-tw
MDMD10035,心靈成長(四),1,丁乾坤,,1,101,醫學系,必修,111-2-110018,zh-tw
MDMD10035,心靈成長(四),1,林惠菁,,1,101,醫學系,必修,111-2-110019,zh-tw
MDMD10035,心靈成長(四),1,任一安,,1,101,醫學系,必修,111-2-110020,zh-tw
MDMD10068,生物學(下),2,羅清維、黃雪莉、陳燕彰、可文亞、呂璦竹,,1,101,醫學系,必修,111-2-110021,zh-tw
MDMD10070,生物學實驗,2,袁維謙、陳俊銘、羅清維、林崇智、金翠庭、李敏嘉、呂璦竹、吳如蕙,,1,101,醫學系,必修,111-2-110022,zh-tw
MDMD10070,生物學實驗,2,袁維謙、陳俊銘、羅清維、林崇智、金翠庭、李敏嘉、呂璦竹、吳如蕙,,1,101,醫學系,必修,111-2-110023,zh-tw
MDMD10105,進階LabVIEW實作生物訊號分析,1,李國熙,,1,101,醫學系,選修,111-2-110024,zh-tw
MDMD20050,婦產科臨床實習(一),2,婦產學科,,1,101,醫學系,必修,111-2-110025,zh-tw
MDMD20269,婦產科臨床實習(二),2,婦產學科,,1,101,醫學系,必修,111-2-110026,zh-tw
MDMD20270,婦產科臨床實習(三),2,婦產學科,,1,101,醫學系,必修,111-2-110027,zh-tw
MDMD20052,婦產科臨床實習,6,婦產學科,,1,101,醫學系,必修,111-2-110028,zh-tw
MDMD20069,小兒科臨床實習(一),2,小兒學科,,1,101,醫學系,必修,111-2-110029,zh-tw
MDMD20271,小兒科臨床實習(二),2,小兒學科,,1,101,醫學系,必修,111-2-110030,zh-tw
MDMD20272,小兒科臨床實習(三),2,小兒學科,,1,101,醫學系,必修,111-2-110031,zh-tw
MDMD20345,小兒科臨床實習(四),2,小兒學科,,1,101,醫學系,必修,111-2-110032,zh-tw
MDMD20071,小兒科臨床實習,6,小兒學科,,1,101,醫學系,必修,111-2-110033,zh-tw
MDMD20194,精神科臨床實習(一),2,精神學科,,1,101,醫學系,必修,111-2-110034,zh-tw
MDMD20273,精神科臨床實習(二),2,精神學科,,1,101,醫學系,必修,111-2-110035,zh-tw
MDMD20274,精神科臨床實習(三),2,精神學科,,1,101,醫學系,必修,111-2-110036,zh-tw
MDMD20187,神經科臨床實習(一),2,神經學科,,1,101,醫學系,必修,111-2-110037,zh-tw
MDMD20275,神經科臨床實習(二),2,神經學科,,1,101,醫學系,必修,111-2-110038,zh-tw
MDMD20276,神經科臨床實習(三),2,神經學科,,1,101,醫學系,必修,111-2-110039,zh-tw
MDMD20215,胸腔科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110040,zh-tw
MDMD20277,胸腔科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110041,zh-tw
MDMD20278,胸腔科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110042,zh-tw
MDMD20089,心臟科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110043,zh-tw
MDMD20283,心臟科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110044,zh-tw
MDMD20284,心臟科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110045,zh-tw
MDMD20222,腎臟科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110046,zh-tw
MDMD20285,腎臟科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110047,zh-tw
MDMD20286,腎臟科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110048,zh-tw
MDMD20122,新陳代謝科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110049,zh-tw
MDMD20287,新陳代謝科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110050,zh-tw
MDMD20288,新陳代謝科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110051,zh-tw
MDMD20228,腸胃科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110052,zh-tw
MDMD20290,腸胃科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110053,zh-tw
MDMD20291,腸胃科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110054,zh-tw
MDMD20101,感染科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110055,zh-tw
MDMD20292,感染科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110056,zh-tw
MDMD20293,感染科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110057,zh-tw
MDMD20019,免疫風濕科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110058,zh-tw
MDMD20294,免疫風濕科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110059,zh-tw
MDMD20295,免疫風濕科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110060,zh-tw
MDMD20240,血液腫瘤科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110061,zh-tw
MDMD20296,血液腫瘤科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110062,zh-tw
MDMD20297,血液腫瘤科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110063,zh-tw
MDMD20148,毒物科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110064,zh-tw
MDMD20298,毒物科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110065,zh-tw
MDMD20299,毒物科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110066,zh-tw
MDMD20009,一般內科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110067,zh-tw
MDMD20267,一般內科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110068,zh-tw
MDMD20268,一般內科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110069,zh-tw
MDMD20026,內科加護病房臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110070,zh-tw
MDMD20300,內科加護病房臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110071,zh-tw
MDMD20301,內科加護病房臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110072,zh-tw
MDMD20255,骨科臨床實習(一),2,骨科學科,,1,101,醫學系,必修,111-2-110073,zh-tw
MDMD20279,骨科臨床實習(二),2,骨科學科,,1,101,醫學系,必修,111-2-110074,zh-tw
MDMD20280,骨科臨床實習(三),2,骨科學科,,1,101,醫學系,必修,111-2-110075,zh-tw
MDMD20097,急診科臨床實習(一),2,急診醫學科,,1,101,醫學系,必修,111-2-110076,zh-tw
MDMD20281,急診科臨床實習(二),2,急診醫學科,,1,101,醫學系,必修,111-2-110077,zh-tw
MDMD20282,急診科臨床實習(三),2,急診醫學科,,1,101,醫學系,必修,111-2-110078,zh-tw
MDMD20197,老年醫學臨床實習(一),2,高齡醫學科,,1,101,醫學系,必修,111-2-110079,zh-tw
MDMD20302,老年醫學臨床實習(二),2,高齡醫學科,,1,101,醫學系,必修,111-2-110080,zh-tw
MDMD20303,老年醫學臨床實習(三),2,高齡醫學科,,1,101,醫學系,必修,111-2-110081,zh-tw
MDMD20209,胸腔外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110082,zh-tw
MDMD20304,胸腔外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110083,zh-tw
MDMD20305,胸腔外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110084,zh-tw
MDMD20003,一般外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110085,zh-tw
MDMD20265,一般外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110086,zh-tw
MDMD20266,一般外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110087,zh-tw
MDMD20115,整形外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110088,zh-tw
MDMD20306,整形外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110089,zh-tw
MDMD20307,整形外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110090,zh-tw
MDMD20180,神經外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110091,zh-tw
MDMD20308,神經外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110092,zh-tw
MDMD20309,神經外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110093,zh-tw
MDMD20088,心臟血管外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110094,zh-tw
MDMD20310,心臟血管外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110095,zh-tw
MDMD20311,心臟血管外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110096,zh-tw
MDMD20312,泌尿外科臨床實習(二),2,泌尿學科,,1,101,醫學系,必修,111-2-110097,zh-tw
MDMD20314,泌尿外科臨床實習(一),2,泌尿學科,,1,101,醫學系,必修,111-2-110098,zh-tw
MDMD20313,泌尿外科臨床實習(三),2,泌尿學科,,1,101,醫學系,必修,111-2-110099,zh-tw
MDMD20170,直腸外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110100,zh-tw
MDMD20315,直腸外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110101,zh-tw
MDMD20316,直腸外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110102,zh-tw
MDMD20062,小兒外科臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110103,zh-tw
MDMD20317,小兒外科臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110104,zh-tw
MDMD20318,小兒外科臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110105,zh-tw
MDMD20043,外科加護病房臨床實習(一),2,外科學科,,1,101,醫學系,必修,111-2-110106,zh-tw
MDMD20319,外科加護病房臨床實習(二),2,外科學科,,1,101,醫學系,必修,111-2-110107,zh-tw
MDMD20320,外科加護病房臨床實習(三),2,外科學科,,1,101,醫學系,必修,111-2-110108,zh-tw
MDMD20177,眼科臨床實習(一),2,眼科學科,,1,101,醫學系,必修,111-2-110109,zh-tw
MDMD20321,眼科臨床實習(二),2,眼科學科,,1,101,醫學系,必修,111-2-110110,zh-tw
MDMD20322,眼科臨床實習(三),2,眼科學科,,1,101,醫學系,必修,111-2-110111,zh-tw
MDMD20205,耳鼻喉科臨床實習(一),2,耳鼻喉學科,,1,101,醫學系,必修,111-2-110112,zh-tw
MDMD20323,耳鼻喉科臨床實習(二),2,耳鼻喉學科,,1,101,醫學系,必修,111-2-110113,zh-tw
MDMD20324,耳鼻喉科臨床實習(三),2,耳鼻喉學科,,1,101,醫學系,必修,111-2-110114,zh-tw
MDMD20167,皮膚科臨床實習(一),2,皮膚學科,,1,101,醫學系,必修,111-2-110115,zh-tw
MDMD20325,皮膚科臨床實習(二),2,皮膚學科,,1,101,醫學系,必修,111-2-110116,zh-tw
MDMD20326,皮膚科臨床實習(三),2,皮膚學科,,1,101,醫學系,必修,111-2-110117,zh-tw
MDMD20112,放射治療科臨床實習(一),2,放射線學科,,1,101,醫學系,必修,111-2-110118,zh-tw
MDMD20331,放射治療科臨床實習(二),2,放射線學科,,1,101,醫學系,必修,111-2-110119,zh-tw
MDMD20332,放射治療科臨床實習(三),2,放射線學科,,1,101,醫學系,必修,111-2-110120,zh-tw
MDMD20107,放射診斷臨床實習(一),2,放射線學科,,1,101,醫學系,必修,111-2-110121,zh-tw
MDMD20333,放射診斷臨床實習(二),2,放射線學科,,1,101,醫學系,必修,111-2-110122,zh-tw
MDMD20334,放射診斷臨床實習(三),2,放射線學科,,1,101,醫學系,必修,111-2-110123,zh-tw
MDMD20079,復健科臨床實習(一),2,復健醫學科,,1,101,醫學系,必修,111-2-110124,zh-tw
MDMD20335,復健科臨床實習(二),2,復健醫學科,,1,101,醫學系,必修,111-2-110125,zh-tw
MDMD20336,復健科臨床實習(三),2,復健醫學科,,1,101,醫學系,必修,111-2-110126,zh-tw
MDMD20056,家庭醫學科臨床實習(一),2,家庭醫學科,,1,101,醫學系,必修,111-2-110127,zh-tw
MDMD20337,家庭醫學科臨床實習(二),2,家庭醫學科,,1,101,醫學系,必修,111-2-110128,zh-tw
MDMD20338,家庭醫學科臨床實習(三),2,家庭醫學科,,1,101,醫學系,必修,111-2-110129,zh-tw
MDMD20262,麻醉科臨床實習(一),2,麻醉學科,,1,101,醫學系,必修,111-2-110130,zh-tw
MDMD20339,麻醉科臨床實習(二),2,麻醉學科,,1,101,醫學系,必修,111-2-110131,zh-tw
MDMD20340,麻醉科臨床實習(三),2,麻醉學科,,1,101,醫學系,必修,111-2-110132,zh-tw
MDMD20163,病理科臨床實習(一),2,病理學科,,1,101,醫學系,必修,111-2-110133,zh-tw
MDMD20341,病理科臨床實習(二),2,病理學科,,1,101,醫學系,必修,111-2-110134,zh-tw
MDMD20342,病理科臨床實習(三),2,病理學科,,1,101,醫學系,必修,111-2-110135,zh-tw
MDMD20130,核子醫學科臨床實習(一),2,放射線學科,,1,101,醫學系,必修,111-2-110136,zh-tw
MDMD20327,核子醫學科臨床實習(二),2,放射線學科,,1,101,醫學系,必修,111-2-110137,zh-tw
MDMD20328,核子醫學科臨床實習(三),2,放射線學科,,1,101,醫學系,必修,111-2-110138,zh-tw
MDMD20033,呼吸治療科臨床實習(一),2,內科學科,,1,101,醫學系,必修,111-2-110139,zh-tw
MDMD20329,呼吸治療科臨床實習(二),2,內科學科,,1,101,醫學系,必修,111-2-110140,zh-tw
MDMD20330,呼吸治療科臨床實習(三),2,內科學科,,1,101,醫學系,必修,111-2-110141,zh-tw
MDMD20015,傳統醫學中心臨床實習(一),2,醫學系,,1,101,醫學系,必修,111-2-110142,zh-tw
MDMD20343,傳統醫學中心臨床實習(二),2,醫學系,,1,101,醫學系,必修,111-2-110143,zh-tw
MDMD20344,傳統醫學中心臨床實習(三),2,醫學系,,1,101,醫學系,必修,111-2-110144,zh-tw
MDMD20036,國際衛生醫療實習,4,醫學系,,1,101,醫學系,必修,111-2-110145,zh-tw
MDMD20061,專題研究實習,4,醫學系,,1,101,醫學系,必修,111-2-110146,zh-tw
MDMD20250,醫學教育專題研究實習,4,醫學系,,1,101,醫學系,必修,111-2-110147,zh-tw
MDMD20252,附醫實習,4,醫學系,,1,101,醫學系,必修,111-2-110148,zh-tw
MDMD20059,實證醫學文獻評讀解析,1,吳輔榮、林佩津、朱哲生、許智揚、黃健祐、梁君安、陳俊宇、簡茹君,,1,101,醫學系,選修,111-2-110149,zh-tw
MDMD20100,急重症影像醫學,1,吳銘庭,,1,101,醫學系,選修,111-2-110150,zh-tw
MDMD20234,臨床診療解析（二）,2,吳輔榮、侯詠齡、梁宗榮、劉文忠、陳威宇、吳志謙、林立德、高崧碩、蔡宗憲、陳映佐、陳秋帆、王美慈、蔡秉中、金保元、林馳揚、羅時逸、洪晧彰、王子嘉、李曜宏,,1,101,醫學系,選修,111-2-110151,zh-tw
MDMD20002,OSCE訓練及演練課程(一),1,吳輔榮,,1,101,醫學系,選修,111-2-110152,zh-tw
MDMD20248,進階臨床核心課程(二),2,陳怡行、賴慧卿、劉時安、林明志、沈靜慧、沈宜靜、譚國棟、閻忠揚、蘇界守、林嘉彥、蔡佳叡、黃彥翔、李宇璇、阮昭奎、徐佳鈿、林俊呈、張婷雅,,1,101,醫學系,選修,111-2-110153,zh-tw
MDMD20037,國家考試複習課程,3,陳怡行、周佳滿、沈靜慧、程遠揚、呂俊德、陳逸群、林辰祐、楊子瑤、呂曉瑜、阮昭奎、黃永杰、陳彥如、林玟君、李柏昕、林宇力、黃儀倢、鄭由承、胡如娟、張婷雅,,1,101,醫學系,選修,111-2-110154,zh-tw
MDMD20346,臨床眼科學概論,2,吳宗典,,1,101,醫學系,選修,111-2-110155,zh-tw
MDMD20347,高擬真情境模擬訓練,2,吳輔榮,,1,101,醫學系,選修,111-2-110156,zh-tw
MDMD10012,大體解剖學,1,鄭瓊娟、凌憬峰、李學德、蔡佩君、郭曉縈、陳瑞裕、林宏鑫,,1,101,醫學系,必修,111-2-110157,zh-tw
MDMD10014,大體解剖學實驗,0,鄭瓊娟、傅毓秀、李學德、蔡佩君、郭曉縈,,1,101,醫學系,必修,111-2-110158,zh-tw
MDMD10085,組織學,1,鄭瓊娟、傅毓秀、李學德、郭曉縈,,1,101,醫學系,必修,111-2-110159,zh-tw
MDMD10086,組織學實驗,0,鄭瓊娟、傅毓秀、李學德、郭曉縈,,1,101,醫學系,必修,111-2-110160,zh-tw
MDMD10080,神經解剖學,2,鄭瓊娟、傅毓秀、王先逸、郭曉縈、侯珮珊,,1,101,醫學系,必修,111-2-110161,zh-tw
MDMD10081,神經解剖學實驗,0,鄭瓊娟、王先逸、郭曉縈、侯珮珊,,1,101,醫學系,必修,111-2-110162,zh-tw
MDMD10060,生理學,3,吳鈺琳、黃娟娟、阮琪昌、李怡萱、林惠菁、張原翊、董萃英、舒宜芳、蔡明村、程子珩、黎思源、曾偉誠,,1,150,牙醫學系,必修,111-2-110163,zh-tw
